product_id,supplier_id,product_name,category,subcategory,cost_price,mrp,commission_percent
1770,117,Kitchen Tools 1770,Home & Kitchen,Kitchen Tools,1740.45,4214.05,23.99
1771,33,Storage 1771,Home & Kitchen,Storage,1756.62,4383.52,7.53
1772,116,Home Decor 1772,Home & Kitchen,Home Decor,1685.95,3339.52,8.06
1773,102,Kitchen Tools 1773,Home & Kitchen,Kitchen Tools,879.36,1238.04,15.61
1774,79,Storage 1774,Home & Kitchen,Storage,580.48,1503.74,7.82
1775,80,Storage 1775,Home & Kitchen,Storage,1609.11,2928.42,13.7
1776,48,Bedding 1776,Home & Kitchen,Bedding,441.6,865.51,12.17
1777,138,Bedding 1777,Home & Kitchen,Bedding,891.73,2238.65,16.49
1778,57,Storage 1778,Home & Kitchen,Storage,1325.31,3145.61,18.25
1779,99,Bedding 1779,Home & Kitchen,Bedding,268.57,577.91,6.61
1780,123,Home Decor 1780,Home & Kitchen,Home Decor,1756.6,3831.1,19.31
1781,5,Kitchen Tools 1781,Home & Kitchen,Kitchen Tools,287.75,636.39,21.87
1782,113,Bedding 1782,Home & Kitchen,Bedding,1316.97,3370.78,20.33
1783,25,Kitchen Tools 1783,Home & Kitchen,Kitchen Tools,709.93,1842.06,17.18
1784,57,Storage 1784,Home & Kitchen,Storage,1343.7,2898.9,8.54
1785,126,Kitchen Tools 1785,Home & Kitchen,Kitchen Tools,1212.84,2407.73,8.72
1786,89,Storage 1786,Home & Kitchen,Storage,246.51,372.17,18.36
1787,75,Home Decor 1787,Home & Kitchen,Home Decor,506.57,1181.99,7.65
1788,149,Home Decor 1788,Home & Kitchen,Home Decor,1672.44,4324.4,18.3
1789,131,Kitchen Tools 1789,Home & Kitchen,Kitchen Tools,849.81,1748.1,7.57
1790,50,Storage 1790,Home & Kitchen,Storage,787.98,1728.8,6.48
1791,134,Kitchen Tools 1791,Home & Kitchen,Kitchen Tools,710.28,1065.86,9.88
1792,105,Home Decor 1792,Home & Kitchen,Home Decor,580.51,1207.99,10.49
1793,134,Storage 1793,Home & Kitchen,Storage,1006.11,2244.49,14.98
1794,67,Home Decor 1794,Home & Kitchen,Home Decor,597.75,940.84,7.69
1795,138,Storage 1795,Home & Kitchen,Storage,899.12,1414.4,14.83
1796,74,Bedding 1796,Home & Kitchen,Bedding,525.57,1125.08,15.0
1797,101,Home Decor 1797,Home & Kitchen,Home Decor,1132.55,1858.79,15.51
1798,45,Bedding 1798,Home & Kitchen,Bedding,997.79,1425.86,16.51
1799,144,Bedding 1799,Home & Kitchen,Bedding,295.14,651.2,18.77
1800,135,Kitchen Tools 1800,Home & Kitchen,Kitchen Tools,1054.9,1917.96,20.21
1801,53,Fragrances 1801,Beauty & Personal Care,Fragrances,354.96,700.03,10.02
1802,144,Skincare 1802,Beauty & Personal Care,Skincare,687.2,1041.39,22.41
1803,2,Fragrances 1803,Beauty & Personal Care,Fragrances,1771.11,2953.38,10.61
1804,65,Makeup 1804,Beauty & Personal Care,Makeup,1166.43,2997.35,10.7
1805,34,Fragrances 1805,Beauty & Personal Care,Fragrances,834.55,1884.44,11.46
1806,30,Fragrances 1806,Beauty & Personal Care,Fragrances,986.95,1773.83,13.42
1807,119,Skincare 1807,Beauty & Personal Care,Skincare,231.77,427.58,7.88
1808,142,Haircare 1808,Beauty & Personal Care,Haircare,1275.29,2005.14,11.35
1809,84,Haircare 1809,Beauty & Personal Care,Haircare,1199.23,1720.89,6.13
1810,67,Makeup 1810,Beauty & Personal Care,Makeup,715.47,1761.15,18.29
1811,137,Makeup 1811,Beauty & Personal Care,Makeup,934.29,1778.34,14.27
1812,64,Haircare 1812,Beauty & Personal Care,Haircare,313.25,643.65,8.14
1813,61,Fragrances 1813,Beauty & Personal Care,Fragrances,851.99,1699.28,9.54
1814,33,Haircare 1814,Beauty & Personal Care,Haircare,1028.31,2225.93,22.56
1815,139,Haircare 1815,Beauty & Personal Care,Haircare,333.02,796.36,15.66
1816,94,Fragrances 1816,Beauty & Personal Care,Fragrances,1586.05,3483.02,20.52
1817,91,Haircare 1817,Beauty & Personal Care,Haircare,301.24,574.98,11.61
1818,149,Makeup 1818,Beauty & Personal Care,Makeup,1476.45,2241.91,17.8
1819,119,Makeup 1819,Beauty & Personal Care,Makeup,1218.93,2134.93,21.56
1820,130,Makeup 1820,Beauty & Personal Care,Makeup,1177.32,2818.48,20.75
1821,65,Skincare 1821,Beauty & Personal Care,Skincare,1700.3,3019.83,11.07
1822,122,Makeup 1822,Beauty & Personal Care,Makeup,1252.66,1956.16,7.32
1823,83,Fragrances 1823,Beauty & Personal Care,Fragrances,1765.81,3949.71,12.93
1824,2,Haircare 1824,Beauty & Personal Care,Haircare,446.99,1073.03,21.0
1825,125,Makeup 1825,Beauty & Personal Care,Makeup,1264.33,2197.58,16.26
1826,50,Haircare 1826,Beauty & Personal Care,Haircare,143.54,291.59,6.52
1827,104,Skincare 1827,Beauty & Personal Care,Skincare,399.84,864.56,10.71
1828,84,Makeup 1828,Beauty & Personal Care,Makeup,1136.44,2632.69,16.01
1829,63,Haircare 1829,Beauty & Personal Care,Haircare,175.33,391.59,14.36
1830,82,Haircare 1830,Beauty & Personal Care,Haircare,660.88,1576.67,15.99
1831,61,Skincare 1831,Beauty & Personal Care,Skincare,1001.46,2518.23,15.9
1832,106,Fragrances 1832,Beauty & Personal Care,Fragrances,658.01,1062.1,6.79
1833,140,Makeup 1833,Beauty & Personal Care,Makeup,1051.43,1932.6,6.46
1834,131,Makeup 1834,Beauty & Personal Care,Makeup,1569.85,3645.33,6.24
1835,50,Skincare 1835,Beauty & Personal Care,Skincare,120.09,216.0,14.21
1836,135,Skincare 1836,Beauty & Personal Care,Skincare,1037.54,1947.2,19.25
1837,40,Skincare 1837,Beauty & Personal Care,Skincare,1440.44,3149.92,6.92
1838,139,Skincare 1838,Beauty & Personal Care,Skincare,136.94,203.3,7.13
1839,43,Fragrances 1839,Beauty & Personal Care,Fragrances,1079.45,1731.51,9.69
1840,43,Fragrances 1840,Beauty & Personal Care,Fragrances,755.82,1645.45,8.03
1841,18,Haircare 1841,Beauty & Personal Care,Haircare,236.08,571.66,23.56
1842,33,Makeup 1842,Beauty & Personal Care,Makeup,868.17,2088.88,14.18
1843,79,Skincare 1843,Beauty & Personal Care,Skincare,1161.01,1857.61,21.28
1844,86,Skincare 1844,Beauty & Personal Care,Skincare,1232.5,2330.26,15.68
1845,100,Skincare 1845,Beauty & Personal Care,Skincare,634.67,1016.1,9.6
1846,83,Fragrances 1846,Beauty & Personal Care,Fragrances,1203.37,2073.64,12.32
1847,59,Makeup 1847,Beauty & Personal Care,Makeup,209.07,328.02,22.92
1848,90,Haircare 1848,Beauty & Personal Care,Haircare,730.25,1481.95,14.2
1849,68,Skincare 1849,Beauty & Personal Care,Skincare,1618.94,3528.24,13.2
1850,25,Skincare 1850,Beauty & Personal Care,Skincare,1208.03,2874.2,21.97
1851,83,Makeup 1851,Beauty & Personal Care,Makeup,1233.19,1766.04,23.28
1852,39,Fragrances 1852,Beauty & Personal Care,Fragrances,734.34,1044.42,16.57
1853,15,Makeup 1853,Beauty & Personal Care,Makeup,576.75,1212.46,23.65
1854,84,Haircare 1854,Beauty & Personal Care,Haircare,228.33,447.9,17.29
1855,131,Skincare 1855,Beauty & Personal Care,Skincare,1215.5,1974.61,17.07
1856,139,Makeup 1856,Beauty & Personal Care,Makeup,581.73,1408.35,7.46
1857,31,Makeup 1857,Beauty & Personal Care,Makeup,1064.87,2277.94,14.52
1858,133,Skincare 1858,Beauty & Personal Care,Skincare,982.38,1772.83,11.42
1859,12,Fragrances 1859,Beauty & Personal Care,Fragrances,574.36,981.56,16.37
1860,133,Skincare 1860,Beauty & Personal Care,Skincare,827.09,1706.41,23.46
1861,127,Haircare 1861,Beauty & Personal Care,Haircare,1354.83,3262.9,17.82
1862,6,Makeup 1862,Beauty & Personal Care,Makeup,1511.43,3127.05,12.4
1863,74,Makeup 1863,Beauty & Personal Care,Makeup,254.96,633.35,21.55
1864,33,Haircare 1864,Beauty & Personal Care,Haircare,869.89,1933.54,11.94
1865,7,Haircare 1865,Beauty & Personal Care,Haircare,1587.05,3024.92,18.64
1866,4,Haircare 1866,Beauty & Personal Care,Haircare,832.9,1765.54,6.03
1867,33,Haircare 1867,Beauty & Personal Care,Haircare,1286.86,2669.66,20.05
1868,48,Fragrances 1868,Beauty & Personal Care,Fragrances,1560.08,2695.57,11.28
1869,2,Haircare 1869,Beauty & Personal Care,Haircare,1438.33,3184.55,8.44
1870,101,Haircare 1870,Beauty & Personal Care,Haircare,315.03,702.88,22.13
1871,69,Fragrances 1871,Beauty & Personal Care,Fragrances,1638.97,2900.84,20.06
1872,122,Makeup 1872,Beauty & Personal Care,Makeup,1164.11,2132.01,18.4
1873,125,Skincare 1873,Beauty & Personal Care,Skincare,1527.23,3114.31,11.2
1874,14,Fragrances 1874,Beauty & Personal Care,Fragrances,527.93,1307.94,22.99
1875,138,Skincare 1875,Beauty & Personal Care,Skincare,679.94,1059.64,16.86
1876,10,Makeup 1876,Beauty & Personal Care,Makeup,1562.54,3451.94,18.89
1877,79,Fragrances 1877,Beauty & Personal Care,Fragrances,539.74,1170.77,17.3
1878,35,Makeup 1878,Beauty & Personal Care,Makeup,968.22,2308.2,6.82
1879,145,Skincare 1879,Beauty & Personal Care,Skincare,383.57,544.09,14.58
1880,111,Haircare 1880,Beauty & Personal Care,Haircare,887.23,1470.81,23.87
1881,97,Skincare 1881,Beauty & Personal Care,Skincare,1683.68,4072.43,12.2
1882,36,Fragrances 1882,Beauty & Personal Care,Fragrances,724.67,1325.19,11.97
1883,139,Fragrances 1883,Beauty & Personal Care,Fragrances,1056.51,2671.78,12.48
1884,129,Fragrances 1884,Beauty & Personal Care,Fragrances,1400.5,2410.05,14.59
1885,131,Skincare 1885,Beauty & Personal Care,Skincare,1225.18,2170.84,14.51
1886,88,Skincare 1886,Beauty & Personal Care,Skincare,195.54,286.37,12.34
1887,64,Fragrances 1887,Beauty & Personal Care,Fragrances,1197.01,2165.02,10.3
1888,150,Fragrances 1888,Beauty & Personal Care,Fragrances,1164.46,2118.09,10.78
1889,31,Haircare 1889,Beauty & Personal Care,Haircare,603.55,849.35,18.41
1890,99,Haircare 1890,Beauty & Personal Care,Haircare,744.75,1336.62,9.82
1891,86,Skincare 1891,Beauty & Personal Care,Skincare,930.4,1779.74,17.68
1892,31,Makeup 1892,Beauty & Personal Care,Makeup,997.93,2104.28,9.56
1893,90,Fragrances 1893,Beauty & Personal Care,Fragrances,1557.25,2860.3,11.86
1894,27,Haircare 1894,Beauty & Personal Care,Haircare,394.73,824.92,17.97
1895,74,Skincare 1895,Beauty & Personal Care,Skincare,1605.96,3496.54,7.38
1896,23,Fragrances 1896,Beauty & Personal Care,Fragrances,1543.2,3809.38,7.46
1897,97,Makeup 1897,Beauty & Personal Care,Makeup,1566.07,3533.98,13.95
1898,98,Fragrances 1898,Beauty & Personal Care,Fragrances,614.78,1464.1,6.93
1899,134,Haircare 1899,Beauty & Personal Care,Haircare,1036.45,2660.06,11.97
1900,58,Skincare 1900,Beauty & Personal Care,Skincare,856.66,2221.94,18.32
1901,53,Haircare 1901,Beauty & Personal Care,Haircare,910.15,2365.1,23.45
1902,133,Haircare 1902,Beauty & Personal Care,Haircare,1422.92,2658.76,15.6
1903,101,Skincare 1903,Beauty & Personal Care,Skincare,1321.75,2513.3,17.37
1904,124,Makeup 1904,Beauty & Personal Care,Makeup,1297.03,2635.22,20.49
1905,135,Fragrances 1905,Beauty & Personal Care,Fragrances,635.97,1445.31,18.13
1906,107,Haircare 1906,Beauty & Personal Care,Haircare,437.61,1027.2,17.42
1907,115,Skincare 1907,Beauty & Personal Care,Skincare,1339.07,3329.23,21.07
1908,83,Makeup 1908,Beauty & Personal Care,Makeup,1195.53,1713.48,9.49
1909,95,Makeup 1909,Beauty & Personal Care,Makeup,345.4,657.61,11.73
1910,137,Fragrances 1910,Beauty & Personal Care,Fragrances,622.64,976.26,19.54
1911,138,Haircare 1911,Beauty & Personal Care,Haircare,1676.41,3596.58,19.73
1912,145,Fragrances 1912,Beauty & Personal Care,Fragrances,831.41,1484.23,21.68
1913,24,Makeup 1913,Beauty & Personal Care,Makeup,1195.84,2270.8,10.09
1914,54,Fragrances 1914,Beauty & Personal Care,Fragrances,990.96,1923.68,7.97
1915,28,Skincare 1915,Beauty & Personal Care,Skincare,705.57,1765.69,9.08
1916,84,Skincare 1916,Beauty & Personal Care,Skincare,1405.07,3634.72,16.49
1917,133,Skincare 1917,Beauty & Personal Care,Skincare,459.06,1089.39,7.0
1918,128,Skincare 1918,Beauty & Personal Care,Skincare,605.48,1079.63,7.4
1919,120,Makeup 1919,Beauty & Personal Care,Makeup,1406.64,3646.83,10.86
1920,73,Skincare 1920,Beauty & Personal Care,Skincare,679.34,1693.24,16.74
1921,15,Fragrances 1921,Beauty & Personal Care,Fragrances,457.95,913.6,8.77
1922,9,Makeup 1922,Beauty & Personal Care,Makeup,900.65,1946.07,8.33
1923,125,Makeup 1923,Beauty & Personal Care,Makeup,194.71,361.46,12.98
1924,107,Haircare 1924,Beauty & Personal Care,Haircare,579.97,956.46,6.04
1925,94,Fragrances 1925,Beauty & Personal Care,Fragrances,1750.43,2887.64,13.17
1926,141,Makeup 1926,Beauty & Personal Care,Makeup,1313.39,2844.78,17.95
1927,39,Fragrances 1927,Beauty & Personal Care,Fragrances,183.39,294.39,7.7
1928,59,Makeup 1928,Beauty & Personal Care,Makeup,571.89,1239.74,23.05
1929,98,Makeup 1929,Beauty & Personal Care,Makeup,917.74,2000.26,22.61
1930,80,Haircare 1930,Beauty & Personal Care,Haircare,193.18,439.73,15.65
1931,37,Skincare 1931,Beauty & Personal Care,Skincare,772.61,1668.99,20.8
1932,40,Skincare 1932,Beauty & Personal Care,Skincare,680.79,1488.32,21.79
1933,93,Haircare 1933,Beauty & Personal Care,Haircare,179.69,320.47,20.45
1934,20,Skincare 1934,Beauty & Personal Care,Skincare,196.37,370.5,23.3
1935,94,Skincare 1935,Beauty & Personal Care,Skincare,1149.52,1615.22,17.81
1936,43,Skincare 1936,Beauty & Personal Care,Skincare,915.09,2209.73,9.53
1937,96,Makeup 1937,Beauty & Personal Care,Makeup,971.06,1401.16,13.54
1938,92,Skincare 1938,Beauty & Personal Care,Skincare,487.81,897.17,13.23
1939,40,Haircare 1939,Beauty & Personal Care,Haircare,1111.31,1640.26,16.02
1940,77,Skincare 1940,Beauty & Personal Care,Skincare,1149.04,2681.28,15.54
1941,89,Fragrances 1941,Beauty & Personal Care,Fragrances,1094.15,1587.41,18.9
1942,52,Fragrances 1942,Beauty & Personal Care,Fragrances,1315.22,2170.38,22.33
1943,33,Makeup 1943,Beauty & Personal Care,Makeup,894.23,2296.66,13.31
1944,3,Fragrances 1944,Beauty & Personal Care,Fragrances,121.63,268.63,11.47
1945,27,Fragrances 1945,Beauty & Personal Care,Fragrances,1605.93,2961.86,14.19
1946,101,Haircare 1946,Beauty & Personal Care,Haircare,146.07,276.78,12.25
1947,10,Haircare 1947,Beauty & Personal Care,Haircare,986.58,2287.28,17.62
1948,128,Haircare 1948,Beauty & Personal Care,Haircare,1018.64,1911.26,21.58
1949,47,Skincare 1949,Beauty & Personal Care,Skincare,395.19,633.52,6.76
1950,17,Skincare 1950,Beauty & Personal Care,Skincare,150.48,282.78,16.33
1951,121,Makeup 1951,Beauty & Personal Care,Makeup,1508.71,3655.74,21.09
1952,62,Makeup 1952,Beauty & Personal Care,Makeup,1361.5,2308.42,12.12
1953,24,Makeup 1953,Beauty & Personal Care,Makeup,1399.78,3298.39,21.21
1954,40,Skincare 1954,Beauty & Personal Care,Skincare,1520.04,3908.17,15.86
1955,41,Makeup 1955,Beauty & Personal Care,Makeup,344.41,541.86,15.97
1956,34,Makeup 1956,Beauty & Personal Care,Makeup,572.88,1294.09,17.45
1957,40,Haircare 1957,Beauty & Personal Care,Haircare,620.55,977.22,9.07
1958,34,Skincare 1958,Beauty & Personal Care,Skincare,157.56,264.34,19.93
1959,34,Makeup 1959,Beauty & Personal Care,Makeup,145.33,220.29,14.06
1960,68,Skincare 1960,Beauty & Personal Care,Skincare,1034.88,2283.46,17.92
1961,126,Haircare 1961,Beauty & Personal Care,Haircare,223.1,469.24,16.21
1962,83,Skincare 1962,Beauty & Personal Care,Skincare,683.89,1580.28,23.52
1963,106,Makeup 1963,Beauty & Personal Care,Makeup,1188.85,2355.86,9.31
1964,71,Haircare 1964,Beauty & Personal Care,Haircare,1622.38,3626.99,13.34
1965,138,Fragrances 1965,Beauty & Personal Care,Fragrances,1463.74,2551.38,19.57
1966,56,Fragrances 1966,Beauty & Personal Care,Fragrances,890.06,2243.6,12.77
1967,120,Haircare 1967,Beauty & Personal Care,Haircare,125.84,204.75,6.72
1968,61,Makeup 1968,Beauty & Personal Care,Makeup,778.75,1927.68,12.78
1969,32,Skincare 1969,Beauty & Personal Care,Skincare,935.06,1519.68,18.98
1970,42,Haircare 1970,Beauty & Personal Care,Haircare,830.76,1999.99,13.59
1971,51,Fragrances 1971,Beauty & Personal Care,Fragrances,1373.09,3428.58,13.73
1972,140,Skincare 1972,Beauty & Personal Care,Skincare,609.68,1447.37,16.3
1973,47,Fragrances 1973,Beauty & Personal Care,Fragrances,1573.13,2571.41,18.44
1974,72,Skincare 1974,Beauty & Personal Care,Skincare,1709.86,2714.3,13.78
1975,136,Skincare 1975,Beauty & Personal Care,Skincare,398.47,1032.01,21.37
1976,51,Skincare 1976,Beauty & Personal Care,Skincare,997.03,2336.68,15.0
1977,87,Haircare 1977,Beauty & Personal Care,Haircare,416.69,665.04,16.82
1978,8,Makeup 1978,Beauty & Personal Care,Makeup,766.43,1519.38,19.89
1979,11,Haircare 1979,Beauty & Personal Care,Haircare,1664.54,3964.66,21.79
1980,44,Makeup 1980,Beauty & Personal Care,Makeup,1797.77,3162.55,11.61
1981,65,Skincare 1981,Beauty & Personal Care,Skincare,431.68,1115.81,20.6
1982,146,Fragrances 1982,Beauty & Personal Care,Fragrances,863.86,1236.65,9.97
1983,90,Skincare 1983,Beauty & Personal Care,Skincare,1640.49,3669.46,6.62
1984,49,Fragrances 1984,Beauty & Personal Care,Fragrances,1646.91,3677.49,9.54
1985,51,Fragrances 1985,Beauty & Personal Care,Fragrances,587.6,1071.13,21.46
1986,131,Skincare 1986,Beauty & Personal Care,Skincare,468.13,948.78,17.59
1987,6,Haircare 1987,Beauty & Personal Care,Haircare,1443.44,2158.84,12.13
1988,88,Makeup 1988,Beauty & Personal Care,Makeup,1093.23,2507.32,16.11
1989,48,Haircare 1989,Beauty & Personal Care,Haircare,1078.24,1586.13,12.22
1990,49,Fragrances 1990,Beauty & Personal Care,Fragrances,336.91,545.22,6.25
1991,18,Fragrances 1991,Beauty & Personal Care,Fragrances,127.52,243.01,16.04
1992,117,Haircare 1992,Beauty & Personal Care,Haircare,964.96,1695.99,11.13
1993,69,Haircare 1993,Beauty & Personal Care,Haircare,402.56,862.98,15.86
1994,93,Haircare 1994,Beauty & Personal Care,Haircare,1722.95,3199.5,6.74
1995,36,Fragrances 1995,Beauty & Personal Care,Fragrances,1079.91,2373.09,14.25
1996,34,Makeup 1996,Beauty & Personal Care,Makeup,1373.75,2472.1,18.19
1997,68,Haircare 1997,Beauty & Personal Care,Haircare,1468.79,3175.77,22.06
1998,16,Makeup 1998,Beauty & Personal Care,Makeup,1457.25,3344.67,22.06
1999,78,Haircare 1999,Beauty & Personal Care,Haircare,716.55,1356.13,23.61
2000,108,Skincare 2000,Beauty & Personal Care,Skincare,830.34,1569.17,22.13
2001,68,Makeup 2001,Beauty & Personal Care,Makeup,1440.4,3630.26,23.09
2002,10,Haircare 2002,Beauty & Personal Care,Haircare,1074.95,1894.77,10.47
2003,74,Fragrances 2003,Beauty & Personal Care,Fragrances,1500.11,2407.12,21.16
2004,40,Haircare 2004,Beauty & Personal Care,Haircare,1396.34,3594.31,6.42
2005,58,Haircare 2005,Beauty & Personal Care,Haircare,574.7,1305.58,8.52
2006,57,Fragrances 2006,Beauty & Personal Care,Fragrances,1184.99,2078.38,11.37
2007,54,Makeup 2007,Beauty & Personal Care,Makeup,1288.42,3204.07,14.61
2008,69,Haircare 2008,Beauty & Personal Care,Haircare,370.92,894.01,9.42
2009,106,Makeup 2009,Beauty & Personal Care,Makeup,192.26,284.15,15.6
2010,94,Makeup 2010,Beauty & Personal Care,Makeup,1160.08,2867.61,10.33
2011,94,Makeup 2011,Beauty & Personal Care,Makeup,1375.7,2233.59,8.94
2012,113,Fragrances 2012,Beauty & Personal Care,Fragrances,583.07,1127.11,15.88
2013,98,Makeup 2013,Beauty & Personal Care,Makeup,850.57,1854.78,11.23
2014,60,Skincare 2014,Beauty & Personal Care,Skincare,970.52,2089.24,6.67
2015,11,Makeup 2015,Beauty & Personal Care,Makeup,893.14,1335.42,19.17
2016,75,Makeup 2016,Beauty & Personal Care,Makeup,303.35,531.83,15.43
2017,77,Makeup 2017,Beauty & Personal Care,Makeup,744.82,1584.38,22.96
2018,79,Makeup 2018,Beauty & Personal Care,Makeup,308.95,621.34,18.9
2019,18,Makeup 2019,Beauty & Personal Care,Makeup,162.87,278.09,20.88
2020,19,Makeup 2020,Beauty & Personal Care,Makeup,858.06,1920.65,19.18
2021,8,Haircare 2021,Beauty & Personal Care,Haircare,1661.43,2670.89,11.1
2022,75,Skincare 2022,Beauty & Personal Care,Skincare,147.34,375.59,7.02
2023,118,Haircare 2023,Beauty & Personal Care,Haircare,263.81,392.57,6.72
2024,8,Haircare 2024,Beauty & Personal Care,Haircare,1270.9,2094.87,20.41
2025,94,Haircare 2025,Beauty & Personal Care,Haircare,1440.22,2391.39,19.1
2026,107,Fragrances 2026,Beauty & Personal Care,Fragrances,1043.39,1509.45,6.28
2027,30,Fragrances 2027,Beauty & Personal Care,Fragrances,867.39,2057.3,10.81
2028,19,Haircare 2028,Beauty & Personal Care,Haircare,997.61,1810.34,11.98
2029,34,Makeup 2029,Beauty & Personal Care,Makeup,1072.24,1656.11,22.76
2030,88,Fragrances 2030,Beauty & Personal Care,Fragrances,206.94,328.48,20.01
2031,32,Fragrances 2031,Beauty & Personal Care,Fragrances,312.96,800.41,8.11
2032,25,Fragrances 2032,Beauty & Personal Care,Fragrances,412.6,936.56,10.61
2033,10,Haircare 2033,Beauty & Personal Care,Haircare,1155.45,1982.63,13.07
2034,66,Fragrances 2034,Beauty & Personal Care,Fragrances,1738.65,2455.84,23.17
2035,56,Fragrances 2035,Beauty & Personal Care,Fragrances,433.78,772.61,8.19
2036,20,Makeup 2036,Beauty & Personal Care,Makeup,954.59,1908.34,9.36
2037,9,Makeup 2037,Beauty & Personal Care,Makeup,857.04,1530.92,15.82
2038,46,Haircare 2038,Beauty & Personal Care,Haircare,659.08,1495.8,11.41
2039,9,Makeup 2039,Beauty & Personal Care,Makeup,1041.97,2005.11,19.31
2040,59,Fragrances 2040,Beauty & Personal Care,Fragrances,1252.75,1946.77,20.63
2041,150,Fragrances 2041,Beauty & Personal Care,Fragrances,185.48,409.28,19.24
2042,26,Skincare 2042,Beauty & Personal Care,Skincare,1433.99,3441.26,22.99
2043,130,Haircare 2043,Beauty & Personal Care,Haircare,1417.96,2028.94,8.06
2044,35,Fragrances 2044,Beauty & Personal Care,Fragrances,1701.71,2608.24,17.91
2045,79,Skincare 2045,Beauty & Personal Care,Skincare,987.46,1912.67,19.19
2046,66,Haircare 2046,Beauty & Personal Care,Haircare,1312.76,3198.24,17.21
2047,85,Haircare 2047,Beauty & Personal Care,Haircare,564.68,920.46,20.77
2048,45,Skincare 2048,Beauty & Personal Care,Skincare,800.69,1371.36,14.63
2049,112,Fragrances 2049,Beauty & Personal Care,Fragrances,1170.59,2838.77,22.1
2050,18,Makeup 2050,Beauty & Personal Care,Makeup,1596.26,2306.64,23.14
2051,120,Skincare 2051,Beauty & Personal Care,Skincare,1070.08,2434.98,8.67
2052,127,Haircare 2052,Beauty & Personal Care,Haircare,437.56,999.0,14.47
2053,130,Skincare 2053,Beauty & Personal Care,Skincare,1234.21,2402.54,7.2
2054,35,Fragrances 2054,Beauty & Personal Care,Fragrances,125.12,278.94,10.53
2055,92,Makeup 2055,Beauty & Personal Care,Makeup,965.57,2269.92,7.5
2056,91,Skincare 2056,Beauty & Personal Care,Skincare,440.87,1020.34,14.18
2057,64,Skincare 2057,Beauty & Personal Care,Skincare,212.0,342.67,20.25
2058,42,Fragrances 2058,Beauty & Personal Care,Fragrances,260.95,587.81,6.29
2059,84,Fragrances 2059,Beauty & Personal Care,Fragrances,1508.13,3771.02,19.2
2060,103,Skincare 2060,Beauty & Personal Care,Skincare,760.68,1834.14,7.04
2061,29,Fragrances 2061,Beauty & Personal Care,Fragrances,1717.86,3277.55,23.6
2062,62,Makeup 2062,Beauty & Personal Care,Makeup,1051.86,1474.68,17.25
2063,123,Skincare 2063,Beauty & Personal Care,Skincare,1225.93,2704.32,13.04
2064,136,Fragrances 2064,Beauty & Personal Care,Fragrances,483.47,915.88,13.51
2065,89,Skincare 2065,Beauty & Personal Care,Skincare,487.15,1022.95,6.79
2066,127,Fragrances 2066,Beauty & Personal Care,Fragrances,1299.71,2822.09,13.71
2067,7,Haircare 2067,Beauty & Personal Care,Haircare,715.09,1452.6,17.67
2068,14,Haircare 2068,Beauty & Personal Care,Haircare,1516.88,2212.22,15.87
2069,93,Makeup 2069,Beauty & Personal Care,Makeup,819.03,1757.87,6.86
2070,95,Makeup 2070,Beauty & Personal Care,Makeup,710.49,1826.89,22.04
2071,147,Haircare 2071,Beauty & Personal Care,Haircare,643.54,961.06,19.48
2072,107,Makeup 2072,Beauty & Personal Care,Makeup,1538.3,2635.88,7.18
2073,150,Makeup 2073,Beauty & Personal Care,Makeup,744.63,1667.23,16.98
2074,31,Makeup 2074,Beauty & Personal Care,Makeup,859.57,1298.51,19.72
2075,138,Makeup 2075,Beauty & Personal Care,Makeup,1366.52,3389.16,9.79
2076,61,Fragrances 2076,Beauty & Personal Care,Fragrances,996.75,2124.97,8.41
2077,24,Makeup 2077,Beauty & Personal Care,Makeup,875.86,1519.53,23.53
2078,6,Fragrances 2078,Beauty & Personal Care,Fragrances,851.56,1532.3,23.44
2079,87,Makeup 2079,Beauty & Personal Care,Makeup,588.85,1407.87,17.55
2080,115,Skincare 2080,Beauty & Personal Care,Skincare,1359.52,2074.98,12.38
2081,14,Skincare 2081,Beauty & Personal Care,Skincare,1620.46,3475.81,18.89
2082,51,Skincare 2082,Beauty & Personal Care,Skincare,1503.05,2814.3,23.04
2083,143,Makeup 2083,Beauty & Personal Care,Makeup,477.69,952.92,13.73
2084,95,Haircare 2084,Beauty & Personal Care,Haircare,1602.58,3151.28,21.36
2085,64,Haircare 2085,Beauty & Personal Care,Haircare,1703.4,4201.14,10.66
2086,35,Fragrances 2086,Beauty & Personal Care,Fragrances,597.88,1266.4,14.94
2087,12,Makeup 2087,Beauty & Personal Care,Makeup,406.91,793.41,19.73
2088,1,Makeup 2088,Beauty & Personal Care,Makeup,468.58,959.52,8.08
2089,2,Skincare 2089,Beauty & Personal Care,Skincare,1185.14,2800.06,15.05
2090,104,Skincare 2090,Beauty & Personal Care,Skincare,551.9,836.79,6.17
2091,134,Makeup 2091,Beauty & Personal Care,Makeup,1089.03,1978.76,15.63
2092,22,Haircare 2092,Beauty & Personal Care,Haircare,311.13,585.13,16.13
2093,69,Fragrances 2093,Beauty & Personal Care,Fragrances,1598.48,2738.0,22.12
2094,74,Makeup 2094,Beauty & Personal Care,Makeup,591.57,1384.8,19.41
2095,37,Fragrances 2095,Beauty & Personal Care,Fragrances,1325.44,2546.18,8.25
2096,114,Skincare 2096,Beauty & Personal Care,Skincare,1775.12,3954.58,8.38
